incident_id,date_time,crime_type,latitude,longitude,district,pincode,outcome,victim_age,victim_gender,source,severity
GZB_003977,2025-07-15 18:22:10,Vehicle Theft,28.639627500671185,77.5498858877086,Ghaziabad,201001,Investigation,42,Male,News,3
GZB_003978,2023-12-07 12:41:17,Theft,28.664348703907056,77.41078884887288,Ghaziabad,201007,Pending,17,Male,PoliceDataset,2
GZB_003979,2025-05-20 07:37:39,Vehicle Theft,28.5322251672663,77.36183209672411,Ghaziabad,201002,Investigation,41,Male,FIR,3
GZB_003980,2024-08-30 00:55:46,Theft,28.656488706339925,77.4195268702625,Ghaziabad,201004,Investigation,48,Male,News,2
GZB_003981,2024-03-26 15:15:35,Domestic Violence,28.66059045862263,77.41002474633898,Ghaziabad,201010,Arrest,40,Male,FIR,3
GZB_003982,2024-05-19 04:19:23,Burglary,28.65437330411437,77.40843981487662,Ghaziabad,201004,No Action,9,Male,News,3
GZB_003983,2024-06-04 04:39:18,Theft,28.702508670562036,77.44269319059175,Ghaziabad,201005,Investigation,31,Female,FIR,2
GZB_003984,2023-10-01 19:32:44,Fraud,28.672616953966077,77.44991269709783,Ghaziabad,201002,No Action,29,Female,CommunityReport,2
GZB_003985,2025-03-21 20:50:42,Burglary,28.658557798302894,77.41603923388702,Ghaziabad,201001,No Action,33,Male,FIR,3
GZB_003986,2023-07-24 02:03:30,Domestic Violence,28.672772283799176,77.45141376377191,Ghaziabad,201002,Investigation,25,Male,PoliceDataset,3
GZB_003987,2025-03-13 08:07:23,Domestic Violence,28.65044026020696,77.41585109691331,Ghaziabad,201011,Arrest,44,Female,PoliceDataset,3
GZB_003988,2025-01-09 08:57:54,Robbery,28.67564499024002,77.45682948756746,Ghaziabad,201010,Investigation,38,Female,FIR,4
GZB_003989,2023-08-01 08:15:10,Theft,28.704289828465477,77.45283895696683,Ghaziabad,201003,Arrest,16,Male,FIR,2
GZB_003990,2023-05-30 15:19:59,Domestic Violence,28.69901367339423,77.54711362969749,Ghaziabad,201004,Investigation,42,Male,PoliceDataset,3
GZB_003991,2023-10-07 15:09:02,Harassment,28.651536743685202,77.41705161804421,Ghaziabad,201010,Investigation,30,Male,PoliceDataset,2
GZB_003992,2023-05-21 08:54:06,Theft,28.706552733053197,77.45243657942048,Ghaziabad,201011,No Action,17,Female,FIR,2
GZB_003993,2023-01-01 20:29:49,Burglary,28.66013371026615,77.40636098896304,Ghaziabad,201006,Arrest,32,Female,FIR,3
GZB_003994,2023-10-04 08:46:26,Robbery,28.660793269479992,77.45602212474355,Ghaziabad,201002,Investigation,29,Male,PoliceDataset,4
GZB_003995,2024-02-13 17:56:01,Theft,28.711938604275513,77.4601908577996,Ghaziabad,201003,No Action,41,Male,News,2
GZB_003996,2025-03-14 10:43:12,Burglary,28.669481031578776,77.45736797334771,Ghaziabad,201001,No Action,9,Male,FIR,3
GZB_003997,2024-03-17 14:39:40,Theft,28.65960049573817,77.40545738255891,Ghaziabad,201007,Pending,23,Female,CommunityReport,2
GZB_003998,2024-02-26 13:49:25,Fraud,28.7361760820853,77.49614579146248,Ghaziabad,201011,Investigation,37,Male,CommunityReport,2
GZB_003999,2024-05-18 17:30:17,Harassment,28.635061624268747,77.48324509419398,Ghaziabad,201002,No Action,44,Male,FIR,2
GZB_004000,2024-03-21 15:30:24,Vehicle Theft,28.563784246617878,77.52575363663047,Ghaziabad,201001,Pending,26,Male,FIR,3
GZB_004001,2024-09-03 16:36:25,Harassment,28.7025908341784,77.39786264858822,Ghaziabad,201005,No Action,17,Female,FIR,2
GZB_004002,2025-01-16 18:24:58,Burglary,28.595447940439318,77.43452140074818,Ghaziabad,201001,Investigation,32,Male,FIR,3
GZB_004003,2025-06-19 20:52:35,Burglary,28.715374909874637,77.44060177848387,Ghaziabad,201012,Investigation,18,Female,News,3
GZB_004004,2025-09-28 11:50:52,Theft,28.6719625693783,77.45909354357038,Ghaziabad,201006,Investigation,28,Male,FIR,2
GZB_004005,2024-09-03 07:49:40,Fraud,28.64647444986161,77.40695918191268,Ghaziabad,201001,Arrest,22,Male,News,2
GZB_004006,2025-08-23 10:42:23,Assault,28.67096799935786,77.4828243357854,Ghaziabad,201002,Investigation,48,Male,CommunityReport,3
GZB_004007,2025-04-09 11:41:59,Cyber Crime,28.6747841257122,77.53171768080664,Ghaziabad,201011,Arrest,30,Male,FIR,2
GZB_004008,2025-07-02 17:54:49,Vehicle Theft,28.70378699109038,77.46084896661397,Ghaziabad,201005,Investigation,49,Male,FIR,3
GZB_004009,2025-08-26 09:38:03,Assault,28.625747742018454,77.37326957296261,Ghaziabad,201001,Investigation,31,Female,CommunityReport,3
GZB_004010,2023-05-16 09:21:48,Theft,28.7072523645357,77.44666594509455,Ghaziabad,201012,No Action,41,Male,News,2
GZB_004011,2023-12-04 16:32:53,Burglary,28.56177791892252,77.5329840792804,Ghaziabad,201005,No Action,39,Female,FIR,3
GZB_004012,2024-09-04 16:06:59,Burglary,28.706235846326354,77.44109291285002,Ghaziabad,201004,Investigation,42,Male,News,3
GZB_004013,2023-06-11 23:23:24,Domestic Violence,28.66208588345353,77.41014082854315,Ghaziabad,201004,Investigation,29,Female,FIR,3
GZB_004014,2023-07-10 14:37:59,Assault,28.67286170451536,77.45541078766371,Ghaziabad,201005,Arrest,31,Male,CommunityReport,3
GZB_004015,2023-10-16 08:53:54,Theft,28.655398262157195,77.40487025189583,Ghaziabad,201011,Investigation,8,Male,News,2
GZB_004016,2024-10-27 10:14:09,Fraud,28.68813488337031,77.49136444405718,Ghaziabad,201006,Arrest,12,Female,News,2
GZB_004017,2025-09-16 17:19:24,Robbery,28.665805814734295,77.41479018546563,Ghaziabad,201002,Investigation,28,Male,FIR,4
GZB_004018,2024-09-24 15:52:18,Vehicle Theft,28.664837320461128,77.41369563100453,Ghaziabad,201003,Investigation,24,Female,FIR,3
GZB_004019,2023-08-30 18:51:58,Assault,28.737242461500674,77.53664018091581,Ghaziabad,201003,Arrest,9,Male,News,3
GZB_004020,2025-03-11 10:37:45,Theft,28.69216695545026,77.37012612602965,Ghaziabad,201005,Pending,31,Female,CommunityReport,2
GZB_004021,2025-10-26 09:09:20,Vehicle Theft,28.667132740882924,77.44922290176694,Ghaziabad,201001,Investigation,18,Male,FIR,3
GZB_004022,2023-12-22 07:42:34,Robbery,28.700033121710828,77.45829638183784,Ghaziabad,201011,No Action,18,Female,CommunityReport,4
GZB_004023,2024-03-10 13:05:32,Burglary,28.698185710312,77.45361866927246,Ghaziabad,201002,No Action,24,Male,PoliceDataset,3
GZB_004024,2025-04-26 18:40:42,Harassment,28.671327437110378,77.4597629198009,Ghaziabad,201011,Investigation,28,Male,News,2
GZB_004025,2023-12-13 09:55:17,Burglary,28.654249619586523,77.40661409163262,Ghaziabad,201011,No Action,32,Male,News,3
GZB_004026,2024-03-10 03:43:13,Theft,28.66298667857206,77.41384100088547,Ghaziabad,201005,Arrest,35,Male,FIR,2
GZB_004027,2023-11-28 07:02:54,Cyber Crime,28.682264190062345,77.45399299579094,Ghaziabad,201005,Investigation,45,Female,PoliceDataset,2
GZB_004028,2025-03-11 19:11:42,Domestic Violence,28.696206804106083,77.45355074454004,Ghaziabad,201004,Investigation,45,Female,PoliceDataset,3
GZB_004029,2025-01-12 15:56:21,Assault,28.611133029215132,77.4531862955575,Ghaziabad,201003,Investigation,20,Female,FIR,3
GZB_004030,2024-11-05 18:42:56,Theft,28.65049556800764,77.53564921056892,Ghaziabad,201002,Pending,14,Male,News,2
GZB_004031,2025-07-06 03:47:16,Burglary,28.598117165586718,77.52985690239467,Ghaziabad,201005,Arrest,45,Male,FIR,3
GZB_004032,2023-07-03 19:50:00,Sexual Assault,28.706274573643327,77.45203142289483,Ghaziabad,201006,No Action,40,Female,PoliceDataset,5
GZB_004033,2025-10-04 06:43:36,Robbery,28.56141440764262,77.38897101317376,Ghaziabad,201011,Pending,31,Female,FIR,4
GZB_004034,2025-01-14 11:44:24,Robbery,28.661728692400438,77.41024325861362,Ghaziabad,201001,Pending,9,Male,News,4
GZB_004035,2023-10-21 06:39:31,Robbery,28.66450452257573,77.44385696335834,Ghaziabad,201001,Pending,19,Male,CommunityReport,4
GZB_004036,2023-05-11 14:30:58,Robbery,28.651740484916992,77.41593653956097,Ghaziabad,201001,Investigation,10,Female,PoliceDataset,4
GZB_004037,2025-07-23 16:53:57,Assault,28.66631069911851,77.45041045859081,Ghaziabad,201007,No Action,26,Male,FIR,3
GZB_004038,2024-05-12 18:41:50,Assault,28.674550465756518,77.45471886583496,Ghaziabad,201002,No Action,49,Male,News,3
GZB_004039,2023-05-07 03:29:30,Theft,28.664025199539605,77.40779764456917,Ghaziabad,201007,Investigation,48,Male,CommunityReport,2
GZB_004040,2023-03-09 08:45:29,Cyber Crime,28.657167708731468,77.41450912247082,Ghaziabad,201012,Arrest,44,Male,CommunityReport,2
GZB_004041,2025-04-10 06:50:32,Robbery,28.551384733192894,77.36076577716608,Ghaziabad,201012,No Action,11,Female,News,4
GZB_004042,2024-06-26 18:07:06,Cyber Crime,28.7080218494724,77.45985793530494,Ghaziabad,201010,No Action,28,Male,FIR,2
GZB_004043,2025-05-27 09:47:58,Vehicle Theft,28.711634525650247,77.45302577772964,Ghaziabad,201006,Investigation,19,Female,CommunityReport,3
GZB_004044,2025-10-01 12:43:01,Assault,28.660327348879182,77.41365106047776,Ghaziabad,201006,Investigation,17,Male,CommunityReport,3
GZB_004045,2023-02-14 17:32:17,Domestic Violence,28.669356785746203,77.45251596903543,Ghaziabad,201011,Charge Sheeted,41,Male,FIR,3
GZB_004046,2023-09-30 18:06:14,Fraud,28.652761494911168,77.54629004508024,Ghaziabad,201002,Investigation,16,Male,FIR,2
GZB_004047,2023-05-14 11:09:46,Burglary,28.6615585191176,77.40390605479269,Ghaziabad,201012,Arrest,13,Male,PoliceDataset,3
GZB_004048,2025-09-12 20:10:09,Theft,28.668125159013158,77.45849943422385,Ghaziabad,201002,Investigation,27,Male,FIR,2
GZB_004049,2023-03-28 07:13:08,Vehicle Theft,28.70872137748388,77.44700076393337,Ghaziabad,201010,Investigation,48,Male,CommunityReport,3
GZB_004050,2023-07-18 03:14:11,Theft,28.624438477624587,77.53109982790042,Ghaziabad,201002,Investigation,50,Male,PoliceDataset,2
GZB_004051,2025-04-18 14:58:22,Domestic Violence,28.661921374646276,77.40597012200499,Ghaziabad,201005,No Action,42,Female,News,3
GZB_004052,2023-07-26 10:44:54,Vehicle Theft,28.688318290812866,77.51420161126694,Ghaziabad,201010,Investigation,21,Female,CommunityReport,3
GZB_004053,2024-11-14 00:34:11,Domestic Violence,28.656067597434678,77.41516989900059,Ghaziabad,201004,No Action,44,Male,FIR,3
GZB_004054,2024-06-15 15:14:17,Cyber Crime,28.692470223000797,77.49963534076201,Ghaziabad,201004,Investigation,44,Male,FIR,2
GZB_004055,2024-05-24 00:23:44,Cyber Crime,28.67029211082528,77.45657845243802,Ghaziabad,201012,Investigation,29,Male,CommunityReport,2
GZB_004056,2023-08-21 08:52:23,Assault,28.66383743556707,77.4187124203862,Ghaziabad,201006,Arrest,13,Male,PoliceDataset,3
GZB_004057,2023-05-20 08:18:56,Burglary,28.655398016026236,77.40290315967357,Ghaziabad,201003,Arrest,41,Male,News,3
GZB_004058,2024-10-01 21:54:42,Theft,28.574918718364216,77.54834011928327,Ghaziabad,201006,No Action,38,Male,FIR,2
GZB_004059,2023-08-24 12:19:43,Fraud,28.655938528721574,77.42148568819884,Ghaziabad,201010,Investigation,35,Male,News,2
GZB_004060,2025-08-17 19:42:30,Cyber Crime,28.57738896986288,77.4717028816515,Ghaziabad,201010,Pending,40,Female,News,2
GZB_004061,2023-10-25 14:23:08,Assault,28.67119250694572,77.45292386042057,Ghaziabad,201002,Pending,20,Female,CommunityReport,3
GZB_004062,2025-06-25 12:03:35,Theft,28.658336264085136,77.43425199694207,Ghaziabad,201010,Investigation,8,Male,FIR,2
GZB_004063,2023-08-27 07:05:06,Sexual Assault,28.670415275170363,77.44963224594545,Ghaziabad,201006,Investigation,19,Female,PoliceDataset,5
GZB_004064,2025-01-24 17:17:57,Theft,28.660781482457942,77.41719474471226,Ghaziabad,201010,No Action,24,Male,CommunityReport,2
GZB_004065,2024-03-26 10:56:16,Cyber Crime,28.672078710128215,77.46052475311254,Ghaziabad,201005,No Action,31,Male,News,2
GZB_004066,2024-11-06 17:54:19,Assault,28.652916706188087,77.41323740780913,Ghaziabad,201012,Investigation,46,Female,PoliceDataset,3
GZB_004067,2024-05-07 19:22:36,Robbery,28.703188477429308,77.45624528863209,Ghaziabad,201003,Investigation,37,Female,PoliceDataset,4
GZB_004068,2025-03-26 17:42:54,Theft,28.70912159205062,77.45091563619498,Ghaziabad,201002,Investigation,17,Female,PoliceDataset,2
GZB_004069,2025-08-26 14:35:09,Sexual Assault,28.633133081722242,77.490348858619,Ghaziabad,201007,Charge Sheeted,20,Female,News,5
GZB_004070,2023-10-02 15:04:22,Assault,28.700648191122102,77.44579246159412,Ghaziabad,201002,No Action,27,Female,CommunityReport,3
GZB_004071,2025-04-25 13:42:47,Theft,28.65513939228706,77.40117905089171,Ghaziabad,201011,Pending,56,Male,PoliceDataset,2
GZB_004072,2025-05-13 16:34:57,Assault,28.705436484994397,77.44748925820412,Ghaziabad,201002,No Action,27,Female,FIR,3
GZB_004073,2024-08-29 16:28:01,Fraud,28.65816960946211,77.41208349563311,Ghaziabad,201011,Arrest,43,Female,News,2
GZB_004074,2024-04-21 18:56:49,Theft,28.655889586453156,77.40896652092597,Ghaziabad,201007,No Action,33,Male,FIR,2
GZB_004075,2023-10-20 23:00:28,Burglary,28.6994583396997,77.44578521331441,Ghaziabad,201007,Investigation,43,Male,FIR,3
GZB_004076,2025-09-19 00:48:03,Theft,28.656554983400028,77.44299417812339,Ghaziabad,201012,Investigation,19,Male,PoliceDataset,2
GZB_004077,2023-01-27 09:02:26,Vehicle Theft,28.62159569459619,77.526731070419,Ghaziabad,201004,Investigation,24,Female,PoliceDataset,3
GZB_004078,2025-09-02 11:40:33,Domestic Violence,28.686900156961716,77.50628481021268,Ghaziabad,201011,No Action,33,Male,FIR,3
GZB_004079,2024-08-03 17:02:10,Sexual Assault,28.673589544091794,77.45864813365529,Ghaziabad,201010,Pending,36,Male,FIR,5
GZB_004080,2023-02-25 18:07:53,Assault,28.652182110046535,77.41068525913988,Ghaziabad,201002,Investigation,35,Male,FIR,3
GZB_004081,2025-03-25 10:30:59,Assault,28.706508912956917,77.49008415593447,Ghaziabad,201006,Investigation,21,Male,FIR,3
GZB_004082,2024-09-05 08:24:49,Cyber Crime,28.662065317535856,77.45685997324588,Ghaziabad,201012,Pending,24,Female,FIR,2
GZB_004083,2025-09-11 21:18:14,Robbery,28.65418193974687,77.41405773188369,Ghaziabad,201007,No Action,20,Female,News,4
GZB_004084,2025-01-20 14:46:09,Theft,28.70922703330562,77.50986234167748,Ghaziabad,201012,Arrest,36,Female,FIR,2
GZB_004085,2023-02-23 15:04:50,Theft,28.621289617568028,77.49384729494744,Ghaziabad,201006,Investigation,26,Male,News,2
GZB_004086,2023-06-09 10:49:50,Burglary,28.702861162275457,77.45734612823814,Ghaziabad,201004,Arrest,22,Male,FIR,3
GZB_004087,2024-06-23 05:33:15,Harassment,28.662426695956764,77.45233329783109,Ghaziabad,201002,No Action,8,Female,FIR,2
GZB_004088,2023-01-05 15:10:21,Sexual Assault,28.573184022487702,77.48872594385695,Ghaziabad,201012,Pending,8,Female,FIR,5
GZB_004089,2025-01-27 13:50:03,Theft,28.64997191885895,77.40935547228969,Ghaziabad,201002,Investigation,34,Male,FIR,2
GZB_004090,2025-07-16 10:38:16,Domestic Violence,28.702252915500384,77.45623496687983,Ghaziabad,201012,Investigation,24,Male,FIR,3
GZB_004091,2024-10-31 17:15:01,Vehicle Theft,28.66286206913707,77.41145949883206,Ghaziabad,201006,No Action,28,Male,PoliceDataset,3
GZB_004092,2024-08-19 16:48:28,Theft,28.5698154289812,77.36465552590055,Ghaziabad,201011,Arrest,35,Female,CommunityReport,2
GZB_004093,2023-07-13 18:12:04,Burglary,28.669182682919164,77.45266470265699,Ghaziabad,201010,Investigation,52,Male,FIR,3
GZB_004094,2025-06-15 03:08:20,Theft,28.672062068799427,77.44785691390703,Ghaziabad,201005,Pending,51,Male,FIR,2
GZB_004095,2024-10-17 17:26:21,Theft,28.55113541356986,77.52876084329282,Ghaziabad,201007,Investigation,9,Male,FIR,2
GZB_004096,2023-02-14 09:42:51,Vehicle Theft,28.67256027853789,77.4567908698876,Ghaziabad,201012,No Action,27,Male,FIR,3
GZB_004097,2024-12-16 10:52:09,Theft,28.61009522466989,77.52723958245697,Ghaziabad,201002,Charge Sheeted,46,Male,FIR,2
GZB_004098,2024-07-08 10:25:10,Theft,28.66469194854969,77.46076223744355,Ghaziabad,201012,Investigation,23,Male,FIR,2
GZB_004099,2025-06-04 14:11:30,Theft,28.656138813793078,77.40733736512952,Ghaziabad,201006,Investigation,31,Female,News,2
GZB_004100,2025-10-25 10:14:01,Assault,28.667423835440413,77.41400990292858,Ghaziabad,201001,Investigation,11,Male,FIR,3
GZB_004101,2023-06-08 14:53:08,Cyber Crime,28.598524525088557,77.48241777375983,Ghaziabad,201002,Investigation,33,Male,News,2
GZB_004102,2023-03-08 23:50:58,Burglary,28.539157084453265,77.49629514463078,Ghaziabad,201004,Investigation,8,Male,FIR,3
GZB_004103,2023-11-01 15:10:48,Burglary,28.702818341596167,77.42104055947603,Ghaziabad,201003,Investigation,8,Female,CommunityReport,3
GZB_004104,2024-12-11 20:33:23,Domestic Violence,28.701245757629607,77.44551592081865,Ghaziabad,201001,Charge Sheeted,23,Male,News,3
GZB_004105,2025-10-09 18:42:26,Cyber Crime,28.66669078004217,77.46491194302791,Ghaziabad,201003,Arrest,15,Male,PoliceDataset,2
GZB_004106,2024-04-19 09:57:47,Burglary,28.726153754897023,77.37105315769016,Ghaziabad,201010,Arrest,20,Male,FIR,3
GZB_004107,2024-12-12 23:56:03,Theft,28.70232657115542,77.46059814737507,Ghaziabad,201005,Charge Sheeted,34,Female,News,2
GZB_004108,2023-08-28 20:00:25,Assault,28.657178513715035,77.40898763628306,Ghaziabad,201012,Arrest,39,Male,CommunityReport,3
GZB_004109,2025-04-19 19:45:53,Cyber Crime,28.69752011127462,77.44794395490017,Ghaziabad,201010,Pending,33,Male,FIR,2
GZB_004110,2024-10-09 11:32:21,Theft,28.661725679910038,77.4492227307092,Ghaziabad,201004,Investigation,23,Male,News,2
GZB_004111,2025-10-22 17:18:32,Theft,28.712551194279108,77.46100517135211,Ghaziabad,201006,No Action,35,Male,FIR,2
GZB_004112,2023-09-08 16:44:57,Domestic Violence,28.66034633167859,77.47360804883617,Ghaziabad,201005,Investigation,33,Male,FIR,3
GZB_004113,2025-06-14 14:24:02,Vehicle Theft,28.664770718426382,77.52999259253131,Ghaziabad,201012,Investigation,22,Male,CommunityReport,3
GZB_004114,2025-08-15 17:30:21,Sexual Assault,28.690314839222975,77.44599652158355,Ghaziabad,201005,No Action,50,Female,News,5
GZB_004115,2023-04-30 16:32:22,Burglary,28.666317205510097,77.41859336742407,Ghaziabad,201006,Investigation,33,Male,FIR,3
GZB_004116,2024-03-05 20:49:33,Robbery,28.67038214016407,77.46422217025558,Ghaziabad,201012,Investigation,30,Female,News,4
GZB_004117,2025-09-03 08:39:59,Robbery,28.67808177902267,77.45002117650742,Ghaziabad,201012,No Action,39,Other,News,4
GZB_004118,2025-01-31 07:19:27,Cyber Crime,28.560807298837805,77.51685230314636,Ghaziabad,201011,Pending,33,Male,FIR,2
GZB_004119,2024-05-24 18:42:13,Burglary,28.655102939367218,77.40658012639591,Ghaziabad,201003,Investigation,15,Male,FIR,3
GZB_004120,2023-01-25 01:21:02,Theft,28.726675564529256,77.50307234398716,Ghaziabad,201005,Arrest,36,Male,CommunityReport,2
GZB_004121,2025-08-21 11:39:58,Theft,28.668593161466276,77.44882285769381,Ghaziabad,201006,Arrest,24,Male,FIR,2
GZB_004122,2023-04-21 22:48:19,Theft,28.708797410656263,77.45503988793214,Ghaziabad,201001,Charge Sheeted,33,Male,FIR,2
GZB_004123,2023-08-06 16:43:46,Vehicle Theft,28.673354666387784,77.45244808990407,Ghaziabad,201011,Arrest,33,Female,FIR,3
GZB_004124,2025-03-05 15:53:58,Robbery,28.655698926183103,77.4155953416391,Ghaziabad,201002,Pending,24,Female,FIR,4
GZB_004125,2025-08-07 08:00:34,Theft,28.660452644956518,77.41190865224357,Ghaziabad,201001,Arrest,40,Male,CommunityReport,2
GZB_004126,2025-05-12 09:30:16,Harassment,28.553549824690684,77.47993360219839,Ghaziabad,201004,Investigation,12,Male,News,2
GZB_004127,2025-05-15 06:51:10,Sexual Assault,28.6602874233625,77.41840449712835,Ghaziabad,201012,Investigation,11,Female,CommunityReport,5
GZB_004128,2024-06-12 11:24:11,Domestic Violence,28.643580729355694,77.4143237071791,Ghaziabad,201006,Charge Sheeted,50,Female,CommunityReport,3
GZB_004129,2023-11-16 22:14:04,Theft,28.559875972667125,77.48415311591206,Ghaziabad,201007,Investigation,32,Male,News,2
GZB_004130,2023-07-29 10:43:05,Fraud,28.721403350596457,77.38022465388188,Ghaziabad,201007,Investigation,18,Male,PoliceDataset,2
GZB_004131,2023-08-26 09:28:18,Sexual Assault,28.66353671306244,77.40579524652848,Ghaziabad,201007,Investigation,25,Male,FIR,5
GZB_004132,2024-08-07 10:15:30,Fraud,28.69707880879898,77.36413799478895,Ghaziabad,201011,Arrest,35,Male,News,2
GZB_004133,2023-08-13 20:22:37,Burglary,28.664399436573667,77.45098058607462,Ghaziabad,201003,Pending,10,Male,FIR,3
GZB_004134,2024-04-30 14:54:25,Harassment,28.66251460961849,77.40591313802055,Ghaziabad,201003,Investigation,40,Female,CommunityReport,2
GZB_004135,2025-01-03 08:59:49,Assault,28.676966454135364,77.45735515887354,Ghaziabad,201011,Investigation,35,Female,FIR,3
GZB_004136,2025-10-23 06:43:02,Domestic Violence,28.645227238041127,77.4124274419767,Ghaziabad,201006,Investigation,24,Male,FIR,3
GZB_004137,2023-06-30 11:33:31,Vehicle Theft,28.66702566030022,77.41290335044937,Ghaziabad,201003,Investigation,45,Female,News,3
GZB_004138,2023-06-07 21:22:32,Assault,28.654910553595684,77.41551399389363,Ghaziabad,201003,Arrest,51,Female,News,3
GZB_004139,2023-11-21 15:18:34,Harassment,28.748247327402993,77.43215021728781,Ghaziabad,201003,Investigation,19,Male,News,2
GZB_004140,2023-06-21 16:41:35,Theft,28.66759858143079,77.3894988005654,Ghaziabad,201001,Arrest,26,Female,News,2
GZB_004141,2023-07-12 08:02:16,Vehicle Theft,28.67694899343542,77.45582624982542,Ghaziabad,201001,Pending,51,Female,News,3
GZB_004142,2024-12-25 18:10:17,Fraud,28.661331277378633,77.44662554441753,Ghaziabad,201010,No Action,28,Male,PoliceDataset,2
GZB_004143,2024-04-18 06:34:23,Assault,28.709562945100714,77.44670905205238,Ghaziabad,201007,No Action,19,Female,FIR,3
GZB_004144,2025-04-06 13:09:41,Theft,28.67057791774616,77.45657841813937,Ghaziabad,201002,Investigation,41,Female,News,2
GZB_004145,2023-09-22 09:06:14,Theft,28.71410127074448,77.54314331974284,Ghaziabad,201003,Arrest,39,Male,PoliceDataset,2
GZB_004146,2024-07-04 10:07:28,Theft,28.70651372668696,77.44871914319721,Ghaziabad,201007,No Action,16,Female,News,2
GZB_004147,2023-08-21 19:25:41,Cyber Crime,28.653165393043054,77.41061425630289,Ghaziabad,201012,Pending,8,Male,News,2
GZB_004148,2025-10-10 18:08:56,Theft,28.7175982805688,77.4749562582789,Ghaziabad,201007,No Action,20,Female,News,2
GZB_004149,2024-11-07 20:44:06,Assault,28.697257781632995,77.44291336596474,Ghaziabad,201003,Investigation,37,Female,FIR,3
GZB_004150,2024-08-09 15:43:23,Vehicle Theft,28.64770791797646,77.42022207846796,Ghaziabad,201011,Investigation,35,Male,CommunityReport,3
GZB_004151,2023-04-18 08:44:28,Robbery,28.66813991526509,77.40806180341376,Ghaziabad,201011,Investigation,40,Male,CommunityReport,4
GZB_004152,2025-04-01 10:23:51,Assault,28.658509181803314,77.41142162686164,Ghaziabad,201007,Investigation,32,Male,FIR,3
GZB_004153,2024-04-10 19:13:56,Theft,28.66270414528168,77.4110681331801,Ghaziabad,201004,Arrest,67,Female,News,2
GZB_004154,2023-05-01 16:28:22,Domestic Violence,28.6668527521605,77.45687911788484,Ghaziabad,201007,No Action,45,Male,FIR,3
GZB_004155,2025-07-27 12:37:40,Theft,28.703916853777905,77.46124826162618,Ghaziabad,201001,Pending,23,Male,FIR,2
GZB_004156,2025-04-28 00:25:52,Assault,28.69846216393072,77.45226015288827,Ghaziabad,201010,Investigation,34,Male,FIR,3
GZB_004157,2024-09-12 08:08:16,Domestic Violence,28.701577842247225,77.45260946180645,Ghaziabad,201004,Investigation,28,Male,FIR,3
GZB_004158,2023-06-16 20:50:43,Theft,28.677065994036596,77.39361586666833,Ghaziabad,201011,Investigation,22,Female,CommunityReport,2
GZB_004159,2023-08-13 16:54:13,Harassment,28.70928786113106,77.47185091219592,Ghaziabad,201005,Investigation,36,Male,CommunityReport,2
GZB_004160,2023-08-16 19:04:17,Theft,28.65432197524053,77.39788416593885,Ghaziabad,201011,Arrest,14,Male,FIR,2
GZB_004161,2024-11-08 17:36:42,Vehicle Theft,28.658211593206396,77.4033386577949,Ghaziabad,201006,Arrest,34,Male,CommunityReport,3
GZB_004162,2025-04-02 07:11:10,Robbery,28.66502837281266,77.45398336998605,Ghaziabad,201001,No Action,24,Female,FIR,4
GZB_004163,2025-05-15 20:09:38,Theft,28.7000619782359,77.44873124634866,Ghaziabad,201010,Arrest,54,Male,PoliceDataset,2
GZB_004164,2024-09-22 13:46:17,Harassment,28.698082529764505,77.45339540990902,Ghaziabad,201006,Investigation,36,Female,FIR,2
GZB_004165,2025-10-09 18:02:55,Theft,28.669673670362407,77.45384540416393,Ghaziabad,201012,No Action,60,Male,FIR,2
GZB_004166,2025-07-16 13:30:07,Theft,28.661169365893034,77.41438273210485,Ghaziabad,201002,Investigation,50,Male,CommunityReport,2
GZB_004167,2025-09-14 00:42:53,Theft,28.663302031417455,77.45627788751449,Ghaziabad,201011,Pending,25,Male,News,2
GZB_004168,2025-05-19 07:19:59,Assault,28.665540877494607,77.39859202817043,Ghaziabad,201010,Arrest,25,Male,FIR,3
GZB_004169,2023-04-19 15:46:56,Assault,28.705257134622013,77.45398892245503,Ghaziabad,201002,Arrest,15,Male,News,3
GZB_004170,2024-02-07 17:13:31,Theft,28.699177000202532,77.45216091232108,Ghaziabad,201012,No Action,41,Male,News,2
GZB_004171,2024-02-24 17:48:07,Cyber Crime,28.669740841220268,77.46825894405818,Ghaziabad,201004,Arrest,26,Male,News,2
GZB_004172,2025-07-25 17:08:39,Sexual Assault,28.66072975503085,77.40937667965564,Ghaziabad,201002,Investigation,9,Male,FIR,5
GZB_004173,2023-08-13 18:18:32,Sexual Assault,28.607749052308254,77.53060184516427,Ghaziabad,201011,Investigation,38,Male,FIR,5
GZB_004174,2025-06-23 18:17:10,Burglary,28.605295946620444,77.36792414999353,Ghaziabad,201012,Arrest,16,Male,FIR,3
GZB_004175,2025-01-07 20:29:36,Theft,28.648276407967987,77.40898340207298,Ghaziabad,201012,Investigation,32,Male,PoliceDataset,2
GZB_004176,2025-02-03 10:33:25,Burglary,28.66382117395658,77.45022425798834,Ghaziabad,201006,Arrest,29,Female,FIR,3
GZB_004177,2024-02-05 15:40:23,Domestic Violence,28.703523768437012,77.45369625129048,Ghaziabad,201001,Charge Sheeted,32,Female,News,3
GZB_004178,2025-03-22 12:01:15,Theft,28.65455631966423,77.4222221226913,Ghaziabad,201010,Pending,21,Male,PoliceDataset,2
